tcp.stream,time.delta.prevPkt,kalive.Violated,Direction,mqtt.len,mqtt.msgtype,mqtt.hdr_reserved,mqtt.qos,mqtt.dupflag,msgid_value,msgid_is_present,mqtt.topic_len,topic_depth,mqtt.topic.null,mqtt.topic.wildcard,mqtt.topic.invalidUTF,mqtt.topic.empty,mqtt.willtopic_len,mqtt.willtopic.null,mqtt.willtopic.wildcard,mqtt.willtopic.empty,mqtt.willmsg_len,mqtt.msg.empty,mqtt.conflag.willflag,protoname_is_valid,mqtt.kalive,mqtt.conflag.reserved,mqtt.connack.reason_code,mqtt.disconnect.reason_code,mqtt.subscription_options_numeric,mqtt.subscription_options_reserved_numeric,mqtt.suback.reason_code_numeric,mqtt.unsuback.reason_code_numeric,suback_out_of_order,unsuback_out_of_order,subscribe_msgid_mismatch,unsubscribe_msgid_mismatch,subscribe_ack_missing,unsubscribe_ack_missing,pending_subscribe_count,pending_unsubscribe_count,msgid_order_deviation,pingreq_missing,time_since_last_client_control,ping.missed,seq_position,seq_length,is_first_packet,is_same_frame,Target,Tag
5,7.431904,0,2,96,3,0.0,0.0,0,0.0,0,38.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7.438114000000001,0,6,21,0,0,0,-1
5,0.823018,0,2,96,3,0.0,0.0,0,0.0,0,38.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.8230179999999994,0,7,21,0,0,0,-1
5,0.533386,0,2,96,3,0.0,0.0,0,0.0,0,38.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.5333860000000001,0,8,21,0,0,0,-1
5,0.745563,0,2,46,8,2.0,0.0,0,65526.0,1,38.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.7455630000000006,0,9,21,0,0,0,-1
5,0.003289,0,3,4,9,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0.0032890000000005415,0,10,21,0,0,0,-1
5,0.932877,0,2,96,3,0.0,0.0,0,0.0,0,38.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.936166,0,11,21,0,0,0,-1
5,0.982884,0,2,43,10,2.0,0.0,0,65526.0,1,38.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.9828840000000003,0,12,21,0,0,0,-1
5,0.003883,0,3,4,11,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0.003883000000000081,0,13,21,0,0,0,-1
5,1.586424,0,2,43,10,2.0,0.0,0,65526.0,1,38.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.5903069999999992,0,14,21,0,0,0,-1
5,0.004761,0,3,4,11,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0.004761000000000237,0,15,21,0,0,0,-1
5,1.737681,0,2,43,10,2.0,0.0,0,65526.0,1,38.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.7424420000000005,0,16,21,0,0,0,-1
5,0.004449,0,3,4,11,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0.0044490000000010355,0,17,21,0,0,0,-1
5,0.949092,0,2,43,10,2.0,0.0,0,65526.0,1,38.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.9535410000000013,0,18,21,0,0,0,-1
5,0.002582,0,3,4,11,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0.0025820000000003063,0,19,21,0,0,0,-1
5,2.215939,0,2,0,14,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.218520999999999,0,20,21,0,0,0,-1
6,0.0,0,2,155,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,37.0,0.0,1,1,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6,1,0,0,-1
6,0.010265,0,3,48,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.010265,0,1,6,0,0,0,-1
6,0.009478,0,2,94,3,0.0,0.0,0,0.0,0,37.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.019743,0,2,6,0,0,0,-1
6,0.919755,0,2,45,8,2.0,0.0,0,65526.0,1,37.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.919755,0,3,6,0,0,0,-1
6,0.003483,0,3,4,9,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0.003483000000000014,0,4,6,0,0,0,-1
6,1.821833,0,2,0,14,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.825316,0,5,6,0,0,0,-1
7,0.0,0,2,158,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,38.0,0.0,1,1,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,14,1,0,0,-1
7,0.012775,0,3,48,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.012775,0,1,14,0,0,0,-1
7,0.012607,0,2,43,10,2.0,0.0,0,65526.0,1,38.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.025382000000000002,0,2,14,0,0,0,-1
7,0.003722,0,3,4,11,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0.0037219999999999996,0,3,14,0,0,0,-1
7,1.191217,0,2,43,10,2.0,0.0,0,65526.0,1,38.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.194939,0,4,14,0,0,0,-1
7,0.00245,0,3,4,11,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0.0024500000000000632,0,5,14,0,0,0,-1
7,0.992978,0,2,46,8,2.0,0.0,0,65526.0,1,38.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.9954280000000002,0,6,14,0,0,0,-1
7,0.002799,0,3,4,9,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0.002798999999999996,0,7,14,0,0,0,-1
7,1.050386,0,2,102,3,0.0,0.0,0,0.0,0,38.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.053185,0,8,14,0,0,0,-1
7,0.494068,0,2,43,10,2.0,0.0,0,65526.0,1,38.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.49406799999999995,0,9,14,0,0,0,-1
7,0.003744,0,3,4,11,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0.0037440000000001916,0,10,14,0,0,0,-1
7,0.98129,0,2,46,8,2.0,0.0,0,65526.0,1,38.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.9850340000000006,0,11,14,0,0,0,-1
7,0.004646,0,3,4,9,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0.00464600000000015,0,12,14,0,0,0,-1
7,1.389498,0,2,0,14,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.3941439999999998,0,13,14,0,0,0,-1
8,0.0,0,2,163,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,38.0,0.0,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,31,1,0,0,-1
8,0.010395,0,3,53,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.010395,0,1,31,0,0,0,-1
8,0.011624,0,2,40,8,2.0,0.0,0,65526.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.022019,0,2,31,0,0,0,-1
8,0.00602,0,3,4,9,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0.006020000000000001,0,3,31,0,0,0,-1
8,0.824858,0,2,40,8,2.0,0.0,0,65526.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.830878,0,4,31,0,0,0,-1
8,0.003716,0,3,4,9,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0.0037160000000000526,0,5,31,0,0,0,-1
8,0.964967,0,2,37,10,2.0,0.0,0,65526.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.968683,0,6,31,0,0,0,-1
8,0.003908,0,3,4,11,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0.003908000000000023,0,7,31,0,0,0,-1
8,0.893822,0,2,120,3,0.0,2.0,0,1.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.8977300000000001,0,8,31,0,0,0,-1
8,0.002474,0,3,2,5,0.0,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.002473999999999865,0,9,31,0,0,0,-1
8,0.005791,0,2,2,6,2.0,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.008264999999999745,0,10,31,0,0,0,-1
8,0.002795,0,3,2,7,0.0,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.002794999999999881,0,11,31,0,0,0,-1
8,0.51789,0,2,40,8,2.0,0.0,0,65526.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.5206849999999998,0,12,31,0,0,0,-1
8,0.0041,0,3,4,9,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0.004100000000000215,0,13,31,0,0,0,-1
8,0.958169,0,2,37,10,2.0,0.0,0,65526.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.9622690000000005,0,14,31,0,0,0,-1
8,0.006605,0,3,4,11,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0.006605000000000416,0,15,31,0,0,0,-1
8,0.445844,0,3,77,3,0.0,1.0,0,1.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.45244900000000055,0,16,31,0,0,0,-1
8,0.006607,0,2,2,4,0.0,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.45905600000000035,0,17,31,0,0,0,-1
8,0.547465,0,2,40,8,2.0,0.0,0,65526.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.5474649999999999,0,18,31,0,0,0,-1
8,0.006517,0,3,77,3,0.0,1.0,0,2.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0.006516999999999662,0,19,31,0,0,0,-1
8,0.000377,0,3,4,9,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0.006893999999999956,0,20,31,0,0,0,-1
8,0.006623,0,2,2,4,0.0,0.0,0,2.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.013517000000000223,0,21,31,0,0,0,-1
8,1.164036,0,2,40,8,2.0,0.0,0,65526.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.1640360000000003,0,22,31,0,0,0,-1
8,0.004267,0,3,4,9,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0.004266999999999577,0,23,31,0,0,0,-1
8,1.530589,0,2,37,10,2.0,0.0,0,65526.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.5348559999999996,0,24,31,0,0,0,-1
8,0.003836,0,3,4,11,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0.0038359999999997285,0,25,31,0,0,0,-1
8,1.128475,0,2,120,3,0.0,2.0,0,1.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.1323109999999987,0,26,31,0,0,0,-1
8,0.003555,0,3,2,5,0.0,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.003555000000000419,0,27,31,0,0,0,-1
8,0.007296,0,2,2,6,2.0,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.01085100000000061,0,28,31,0,0,0,-1
8,0.001726,0,3,2,7,0.0,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0017259999999996722,0,29,31,0,0,0,-1
8,0.961299,0,2,0,14,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.963025,0,30,31,0,0,0,-1
9,0.0,0,2,62,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,17,1,0,0,-1
9,0.007854,0,3,48,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.007854,0,1,17,0,0,0,-1
9,0.009163,0,2,37,10,2.0,0.0,0,65526.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.017016999999999997,0,2,17,0,0,0,-1
9,0.004902,0,3,4,11,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0.004902,0,3,17,0,0,0,-1
9,1.507351,0,2,40,8,2.0,0.0,0,65526.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.512253,0,4,17,0,0,0,-1
9,0.00351,0,3,4,9,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0.003509999999999902,0,5,17,0,0,0,-1
9,7.414654,0,2,40,8,2.0,0.0,0,65526.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7.418163999999999,0,6,17,0,0,0,-1
9,0.003077,0,3,75,3,0.0,0.0,0,0.0,0,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0.0030769999999993303,0,7,17,0,0,0,-1
9,0.000374,0,3,4,9,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0.003451000000000093,0,8,17,0,0,0,-1
9,0.83055,0,2,40,8,2.0,0.0,0,65526.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.8340010000000007,0,9,17,0,0,0,-1
9,0.00816,0,3,77,3,0.0,1.0,0,1.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0.008160000000000167,0,10,17,0,0,0,-1
9,0.000288,0,3,4,9,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0.008447999999999567,0,11,17,0,0,0,-1
9,0.004209,0,2,2,4,0.0,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.01265699999999903,0,12,17,0,0,0,-1
9,1.335902,0,2,40,8,2.0,0.0,0,65526.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.3359020000000008,0,13,17,0,0,0,-1
9,0.003226,0,3,4,9,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0.003225999999999729,0,14,17,0,0,0,-1
9,1.272032,0,2,40,8,2.0,0.0,0,65526.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.2752579999999991,0,15,17,0,0,0,-1
9,0.009692,0,3,4,9,0.0,0.0,0,65526.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0.009691999999999368,0,16,17,0,0,0,-1
10,0.0,0,2,163,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,38.0,0.0,1,1,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,45,1,0,0,-1
10,0.006321,0,3,53,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.006321,0,1,45,0,0,0,-1
10,0.020105,0,2,120,3,0.0,2.0,0,1.0,1,32.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.026426,0,2,45,0,0,0,-1
10,0.003869,0,3,2,5,0.0,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.003869000000000001,0,3,45,0,0,0,-1
